order_id,customer_id,product_id,order_date,quantity
O07604,C0272,P052,2025-10-27,1
O07605,C0922,P092,2025-04-28,1
O07606,C1668,P100,2025-08-09,4
O07607,C1214,P011,2025-12-24,3
O07608,C1297,P025,2026-02-10,4
O07609,C0950,P084,2025-03-28,4
O07610,C0373,P027,2025-04-17,5
O07611,C1192,P015,2025-10-21,5
O07612,C1474,P043,2025-08-05,5
O07613,C0492,P069,2025-09-09,3
O07614,C0055,P035,2025-11-10,5
O07615,C1177,P001,2026-02-22,4
O07616,C0735,P081,2025-05-19,5
O07617,C1333,P025,2025-11-14,4
O07618,C0929,P039,2026-01-09,5
O07619,C1810,P045,2025-10-25,1
O07620,C1464,P013,2026-02-19,3
O07621,C0993,P089,2025-09-19,2
O07622,C0713,P052,2025-04-20,4
O07623,C1553,P095,2025-09-05,2
O07624,C1549,P045,2025-04-04,5
O07625,C1547,P005,2026-01-29,2
O07626,C0860,P091,2026-01-02,3
O07627,C0907,P042,2025-10-30,1
O07628,C0061,P047,2025-04-09,4
O07629,C0040,P092,2025-04-17,3
O07630,C1416,P052,2025-05-22,4
O07631,C0017,P012,2025-10-22,2
O07632,C1874,P014,2025-07-31,2
O07633,C1013,P074,2025-03-29,3
O07634,C0192,P052,2025-08-21,4
O07635,C1538,P096,2025-09-11,5
O07636,C0115,P099,2025-09-09,5
O07637,C0568,P006,2026-02-26,1
O07638,C1470,P072,2025-03-28,3
O07639,C1716,P041,2025-08-17,2
O07640,C0743,P069,2025-03-24,5
O07641,C1803,P092,2025-04-24,2
O07642,C1399,P049,2025-06-08,5
O07643,C1298,P020,2025-07-31,1
O07644,C0960,P054,2026-02-05,5
O07645,C0045,P030,2025-11-25,3
O07646,C0752,P063,2025-03-21,5
O07647,C1897,P085,2025-12-09,3
O07648,C0210,P082,2025-05-17,2
O07649,C1620,P016,2026-01-02,3
O07650,C1394,P085,2025-08-02,4
O07651,C0192,P057,2025-05-09,1
O07652,C0139,P048,2026-02-21,3
O07653,C0163,P084,2025-07-07,2
O07654,C1679,P085,2025-09-17,2
O07655,C1717,P007,2026-03-01,1
O07656,C1043,P043,2025-10-11,3
O07657,C0502,P013,2025-10-19,3
O07658,C0799,P005,2026-01-02,5
O07659,C0664,P047,2025-04-26,5
O07660,C0167,P048,2026-02-15,5
O07661,C0662,P062,2025-07-15,4
O07662,C0140,P040,2025-12-25,1
O07663,C1272,P022,2025-08-16,3
O07664,C0017,P007,2025-05-04,5
O07665,C1775,P027,2025-04-19,2
O07666,C1504,P023,2025-05-25,3
O07667,C0809,P042,2025-08-02,2
O07668,C1006,P039,2025-11-08,3
O07669,C1232,P100,2026-01-06,1
O07670,C1791,P024,2025-10-07,1
O07671,C0810,P041,2025-12-16,2
O07672,C0325,P079,2025-07-13,3
O07673,C0159,P017,2025-09-15,4
O07674,C0021,P077,2026-02-25,5
O07675,C1719,P082,2025-07-16,3
O07676,C0524,P075,2025-03-14,3
O07677,C1804,P004,2025-11-04,3
O07678,C1839,P016,2025-10-10,3
O07679,C0041,P008,2025-07-27,2
O07680,C1317,P098,2025-09-25,5
O07681,C0015,P098,2026-02-26,1
O07682,C1680,P060,2025-08-01,2
O07683,C0500,P081,2026-01-18,4
O07684,C0817,P082,2025-05-18,3
O07685,C1427,P094,2025-12-31,4
O07686,C0968,P049,2025-09-23,1
O07687,C1666,P048,2026-02-14,1
O07688,C1102,P031,2025-05-05,4
O07689,C0406,P054,2025-11-29,3
O07690,C0877,P034,2025-11-14,3
O07691,C0453,P041,2025-08-09,4
O07692,C0989,P050,2026-01-09,5
O07693,C1515,P004,2025-05-12,1
O07694,C1555,P034,2025-05-31,1
O07695,C0240,P040,2025-11-19,1
O07696,C1015,P059,2025-04-17,4
O07697,C0412,P029,2026-02-17,3
O07698,C1583,P100,2025-04-06,1
O07699,C0466,P048,2025-11-25,1
O07700,C0380,P066,2026-02-04,4
O07701,C0789,P095,2026-02-14,3
O07702,C0400,P011,2025-11-06,1
O07703,C1615,P078,2025-08-10,4
O07704,C0728,P020,2025-08-15,5
O07705,C0301,P035,2025-04-05,2
O07706,C0760,P048,2025-05-19,1
O07707,C0303,P017,2025-07-01,1
O07708,C1243,P048,2025-05-15,5
O07709,C0748,P006,2025-09-11,3
O07710,C0516,P068,2025-03-30,5
O07711,C1144,P100,2025-10-20,5
O07712,C0682,P058,2025-12-24,5
O07713,C1350,P059,2025-09-29,3
O07714,C1997,P080,2025-08-26,4
O07715,C1133,P073,2025-04-12,4
O07716,C0414,P021,2025-11-13,5
O07717,C0132,P008,2025-06-13,3
O07718,C0931,P094,2026-02-20,3
O07719,C0505,P060,2026-03-07,2
O07720,C1272,P014,2026-01-19,2
O07721,C1384,P100,2025-12-26,4
O07722,C0861,P085,2026-02-02,4
O07723,C1771,P100,2026-01-07,4
O07724,C0641,P020,2025-12-13,5
O07725,C0752,P095,2025-05-07,2
O07726,C1698,P040,2025-07-09,3
O07727,C1347,P097,2025-09-25,5
O07728,C1593,P020,2025-07-15,4
O07729,C1956,P039,2025-12-07,1
O07730,C1954,P087,2025-10-27,4
O07731,C1337,P005,2025-10-27,2
O07732,C1184,P035,2025-08-13,2
O07733,C0002,P086,2025-11-02,2
O07734,C0629,P073,2026-01-24,1
O07735,C0077,P085,2025-04-11,2
O07736,C1724,P038,2026-01-26,2
O07737,C1666,P097,2025-06-09,4
O07738,C0070,P029,2026-01-19,4
O07739,C0144,P043,2025-06-23,5
O07740,C1121,P079,2025-12-07,2
O07741,C0347,P035,2025-06-09,2
O07742,C1113,P048,2025-09-05,4
O07743,C0680,P055,2025-04-13,2
O07744,C0354,P021,2025-06-03,2
O07745,C1263,P023,2026-01-18,5
O07746,C0075,P002,2025-04-05,2
O07747,C0159,P078,2025-06-23,2
O07748,C1696,P046,2026-03-05,4
O07749,C0974,P089,2025-05-08,4
O07750,C1520,P061,2025-04-14,1
O07751,C0733,P044,2026-01-09,4
O07752,C0101,P047,2025-11-01,4
O07753,C1263,P052,2025-06-27,3
O07754,C1048,P043,2025-11-23,1
O07755,C1676,P099,2025-05-10,3
O07756,C1994,P071,2025-06-22,1
O07757,C1284,P020,2025-04-28,5
O07758,C0457,P055,2025-09-09,4
O07759,C0492,P049,2025-10-30,4
O07760,C1597,P002,2025-12-15,1
O07761,C0317,P048,2025-09-10,1
O07762,C0222,P002,2025-05-25,3
O07763,C1776,P087,2026-02-27,2
O07764,C1186,P088,2026-02-24,4
O07765,C0515,P060,2025-05-25,2
O07766,C1535,P017,2025-07-09,2
O07767,C1730,P028,2025-11-25,4
O07768,C1616,P076,2025-09-28,4
O07769,C1691,P036,2026-02-21,4
O07770,C1864,P046,2025-12-27,3
O07771,C0591,P055,2026-01-04,5
O07772,C0543,P047,2025-09-03,5
O07773,C1764,P074,2025-09-14,2
O07774,C0341,P009,2025-05-28,4
O07775,C0323,P034,2025-05-02,1
O07776,C1403,P003,2025-12-11,4
O07777,C1376,P012,2026-02-16,4
O07778,C1054,P087,2025-09-14,5
O07779,C1731,P040,2025-11-24,5
O07780,C0957,P086,2025-03-19,2
O07781,C1219,P097,2025-06-06,2
O07782,C0817,P037,2025-04-11,3
O07783,C0468,P052,2025-07-03,2
O07784,C1695,P029,2025-06-29,1
O07785,C1130,P021,2026-02-04,4
O07786,C1530,P076,2025-12-21,4
O07787,C1397,P052,2025-04-10,5
O07788,C1569,P060,2025-08-15,1
O07789,C1066,P058,2026-01-13,2
O07790,C1646,P024,2025-05-15,2
O07791,C1769,P019,2025-12-03,2
O07792,C0251,P092,2025-11-29,5
O07793,C0664,P041,2026-02-02,1
O07794,C1325,P054,2025-05-26,4
O07795,C1724,P044,2025-07-14,3
O07796,C1227,P057,2025-06-20,4
O07797,C1709,P070,2025-12-10,5
O07798,C1619,P050,2026-02-15,4
O07799,C0384,P091,2025-11-10,1
O07800,C0682,P055,2026-01-06,4
O07801,C0474,P064,2025-04-16,1
O07802,C0901,P049,2025-03-14,2
O07803,C1710,P076,2025-07-27,5
O07804,C0846,P034,2025-09-15,1
O07805,C0461,P019,2025-06-18,4
O07806,C1437,P074,2025-05-14,2
O07807,C0126,P094,2025-06-27,2
O07808,C1649,P073,2025-08-18,2
O07809,C1134,P086,2025-04-10,3
O07810,C0044,P020,2026-02-22,2
O07811,C1702,P001,2025-11-30,4
O07812,C0910,P051,2025-09-19,3
O07813,C0875,P041,2025-04-09,1
O07814,C0304,P091,2026-03-04,1
O07815,C1263,P095,2026-01-07,5
O07816,C1687,P029,2025-05-25,2
O07817,C0863,P099,2025-05-14,3
O07818,C1149,P015,2025-08-13,1
O07819,C1438,P069,2025-11-10,5
O07820,C1099,P089,2026-01-06,1
O07821,C0226,P092,2025-05-14,4
O07822,C1100,P073,2025-08-28,4
O07823,C0316,P083,2025-10-02,2
O07824,C0712,P022,2026-02-09,1
O07825,C1039,P082,2025-07-03,5
O07826,C1849,P025,2025-05-25,4
O07827,C1831,P052,2025-08-02,1
O07828,C1803,P007,2025-05-25,5
O07829,C0352,P038,2025-12-05,3
O07830,C0229,P073,2026-03-01,4
O07831,C1075,P080,2025-05-04,2
O07832,C0931,P021,2026-01-21,2
O07833,C1613,P093,2025-05-16,5
O07834,C0085,P090,2025-03-15,2
O07835,C1990,P035,2025-04-29,4
O07836,C0157,P089,2026-01-23,4
O07837,C0966,P087,2025-04-11,2
O07838,C1570,P026,2025-10-27,4
O07839,C1301,P057,2025-08-17,4
O07840,C0727,P100,2025-09-13,3
O07841,C0340,P031,2025-10-01,3
O07842,C0365,P092,2025-08-22,2
O07843,C0001,P044,2025-11-02,1
O07844,C1718,P014,2026-03-02,1
O07845,C0807,P077,2026-02-20,3
O07846,C1990,P064,2025-04-19,3
O07847,C1978,P029,2025-03-26,4
O07848,C0567,P012,2025-06-07,2
O07849,C0075,P018,2026-01-25,3
O07850,C0203,P071,2025-11-22,2
O07851,C1065,P100,2025-08-30,3
O07852,C0557,P082,2025-10-11,3
O07853,C0236,P063,2025-03-28,4
O07854,C1209,P089,2025-07-22,2
O07855,C1615,P079,2025-04-20,3
O07856,C1166,P010,2025-11-09,3
O07857,C1918,P043,2025-11-06,3
O07858,C1531,P043,2025-08-26,5
O07859,C1505,P082,2025-05-24,4
O07860,C0512,P009,2025-10-18,5
O07861,C1049,P038,2025-03-12,1
O07862,C0734,P076,2026-02-06,2
O07863,C0188,P078,2026-02-22,3
O07864,C0328,P021,2025-06-30,2
O07865,C0845,P064,2025-08-17,5
O07866,C0837,P011,2025-05-04,5
O07867,C0047,P016,2025-06-11,1
O07868,C1434,P077,2025-10-03,2
O07869,C1418,P031,2025-08-13,3
O07870,C1063,P009,2026-01-17,3
O07871,C1163,P065,2025-06-18,5
O07872,C0143,P059,2026-01-26,1
O07873,C0967,P087,2026-03-01,4
O07874,C0156,P065,2025-07-04,2
O07875,C0807,P030,2025-08-30,5
O07876,C1624,P003,2025-06-14,1
O07877,C0621,P005,2025-06-30,3
O07878,C0774,P017,2025-12-28,4
O07879,C0826,P069,2025-05-30,5
O07880,C1126,P090,2025-12-10,4
O07881,C0839,P043,2025-04-15,4
O07882,C1717,P050,2025-03-19,1
O07883,C0453,P044,2025-03-11,1
O07884,C0667,P045,2025-12-11,3
O07885,C1720,P031,2025-09-17,4
O07886,C1377,P045,2025-08-27,2
O07887,C1567,P076,2025-03-31,3
O07888,C1268,P024,2025-09-21,4
O07889,C1516,P006,2025-10-27,4
O07890,C1831,P093,2025-04-05,5
O07891,C1714,P050,2026-02-22,2
O07892,C1836,P012,2025-07-28,5
O07893,C0661,P058,2025-07-03,3
O07894,C0067,P030,2025-07-14,5
O07895,C0471,P027,2025-07-14,3
O07896,C0281,P039,2025-03-12,4
O07897,C1996,P037,2025-04-03,4
O07898,C1974,P034,2025-08-10,2
O07899,C1994,P036,2026-02-11,5
O07900,C0499,P066,2025-07-24,4
O07901,C0982,P011,2025-07-03,2
O07902,C1635,P060,2025-07-09,5
O07903,C1780,P065,2026-01-08,5
O07904,C1786,P067,2025-06-04,2
O07905,C1276,P074,2025-09-14,3
O07906,C1444,P026,2025-09-13,2
O07907,C0319,P010,2025-09-03,2
O07908,C0001,P058,2025-07-16,2
O07909,C0143,P086,2025-10-13,1
O07910,C0630,P067,2026-02-19,1
O07911,C1510,P067,2025-03-19,3
O07912,C1927,P029,2025-08-24,4
O07913,C1980,P079,2026-02-07,3
O07914,C1370,P024,2025-10-19,1
O07915,C0328,P012,2025-04-22,2
O07916,C0257,P046,2025-06-11,3
O07917,C1331,P030,2026-02-06,2
O07918,C0830,P035,2025-10-01,1
O07919,C1359,P025,2025-04-28,4
O07920,C1597,P050,2025-11-12,4
O07921,C1408,P073,2025-09-24,1
O07922,C0044,P055,2026-02-17,3
O07923,C1925,P087,2025-06-11,2
O07924,C1359,P020,2025-08-02,4
O07925,C1725,P034,2025-08-25,5
O07926,C0488,P034,2025-04-08,5
O07927,C0347,P060,2025-04-29,5
O07928,C0991,P020,2025-09-11,5
O07929,C0923,P072,2025-12-26,5
O07930,C1531,P049,2025-06-26,3
O07931,C0048,P056,2025-05-29,3
O07932,C0491,P099,2025-08-11,4
O07933,C1803,P023,2025-12-06,4
O07934,C1325,P074,2025-11-02,1
O07935,C0993,P085,2025-09-01,1
O07936,C0629,P031,2025-07-16,3
O07937,C1689,P026,2026-01-27,3
O07938,C0307,P040,2025-05-14,1
O07939,C0824,P012,2025-12-13,3
O07940,C1588,P030,2025-12-23,4
O07941,C0407,P046,2025-09-13,1
O07942,C1993,P082,2025-03-19,4
O07943,C1767,P042,2025-08-31,5
O07944,C0895,P056,2026-02-27,2
O07945,C0505,P051,2025-06-10,5
O07946,C0140,P098,2025-04-18,5
O07947,C0575,P063,2026-01-15,1
O07948,C1006,P044,2025-07-08,3
O07949,C0669,P073,2026-02-21,5
O07950,C1545,P089,2025-06-17,2
O07951,C0307,P036,2025-08-15,3
O07952,C0495,P026,2026-02-03,1
O07953,C0467,P067,2025-08-14,3
O07954,C1579,P036,2025-08-14,3
O07955,C1466,P080,2025-09-07,1
O07956,C1189,P044,2026-03-01,3
O07957,C1942,P040,2025-04-14,4
O07958,C1598,P061,2026-01-02,4
O07959,C0852,P070,2025-03-31,5
O07960,C1155,P099,2025-03-21,3
O07961,C1559,P070,2026-01-14,5
O07962,C1083,P059,2025-11-20,1
O07963,C0756,P010,2025-07-22,4
O07964,C0131,P081,2026-01-08,4
O07965,C1852,P035,2025-09-29,3
O07966,C1306,P049,2025-11-03,3
O07967,C1884,P035,2025-11-30,3
O07968,C1531,P038,2025-05-04,5
O07969,C1486,P061,2025-07-01,5
O07970,C1442,P052,2025-12-25,1
O07971,C0095,P027,2025-04-18,5
O07972,C0822,P020,2025-07-16,2
O07973,C1627,P030,2025-08-25,5
O07974,C0796,P069,2026-02-27,2
O07975,C0229,P002,2025-11-22,2
O07976,C1961,P061,2025-08-22,2
O07977,C0317,P056,2025-05-17,3
O07978,C0713,P095,2025-09-11,5
O07979,C1893,P012,2026-02-20,1
O07980,C1357,P081,2026-01-05,1
O07981,C0856,P099,2025-04-12,2
O07982,C1877,P005,2025-09-18,4
O07983,C0897,P067,2025-11-08,1
O07984,C1994,P020,2025-04-10,5
O07985,C0092,P059,2025-07-17,3
O07986,C0215,P023,2025-09-27,4
O07987,C0829,P011,2025-05-08,5
O07988,C1172,P084,2025-11-15,3
O07989,C1143,P071,2025-10-23,3
O07990,C0937,P034,2025-12-03,3
O07991,C0259,P036,2025-08-13,5
O07992,C1570,P022,2026-02-08,4
O07993,C0795,P018,2025-05-04,5
O07994,C0026,P060,2025-05-05,2
O07995,C0664,P068,2025-03-09,5
O07996,C1587,P012,2026-01-18,5
O07997,C0974,P079,2025-08-30,4
O07998,C1313,P061,2026-01-16,3
O07999,C0511,P011,2026-01-20,1
O08000,C1841,P069,2026-01-07,3
O08001,C1593,P037,2025-05-08,3
O08002,C1247,P042,2025-03-31,4
O08003,C0935,P065,2025-12-26,2
O08004,C1089,P022,2025-11-08,2
O08005,C0651,P061,2026-01-17,2
O08006,C0235,P022,2025-11-17,5
O08007,C1758,P064,2025-04-04,5
O08008,C1787,P003,2025-05-09,2
O08009,C0011,P089,2025-05-27,2
O08010,C1052,P099,2025-06-19,5
O08011,C1168,P026,2025-06-28,5
O08012,C1862,P036,2025-06-14,1
O08013,C1609,P032,2025-04-14,5
O08014,C1070,P095,2025-08-26,5
O08015,C0214,P056,2025-10-22,3
O08016,C0903,P065,2025-04-13,3
O08017,C0677,P070,2025-06-19,2
O08018,C1488,P039,2025-11-05,2
O08019,C0599,P100,2025-09-18,2
O08020,C0585,P031,2025-09-12,5
O08021,C1826,P073,2026-01-13,2
O08022,C0702,P003,2025-11-01,1
O08023,C1426,P098,2025-11-19,4
O08024,C0058,P048,2025-04-04,5
O08025,C1870,P095,2025-06-25,1
O08026,C1137,P008,2026-01-12,1
O08027,C1546,P058,2025-04-17,4
O08028,C1492,P012,2026-02-14,5
O08029,C1031,P066,2026-02-25,4
O08030,C0813,P039,2025-12-23,2
O08031,C0785,P057,2025-05-18,4
O08032,C1968,P086,2026-02-11,1
O08033,C0310,P048,2025-05-12,5
O08034,C0283,P053,2025-05-06,3
O08035,C0692,P039,2025-05-24,1
O08036,C1154,P056,2025-07-16,4
O08037,C1140,P022,2025-05-17,5
O08038,C1531,P026,2025-11-09,5
O08039,C1581,P055,2025-10-10,5
O08040,C0039,P016,2025-09-14,5
O08041,C1491,P048,2025-12-13,2
O08042,C0323,P093,2025-10-23,5
O08043,C1765,P082,2025-11-02,4
O08044,C1104,P059,2026-02-19,5
O08045,C1401,P077,2025-07-08,4
O08046,C0829,P056,2025-09-02,1
O08047,C0169,P002,2025-05-08,4
O08048,C0452,P001,2026-02-25,2
O08049,C1718,P007,2025-05-19,2
O08050,C1660,P051,2025-03-11,3
O08051,C1997,P035,2025-11-17,2
O08052,C0721,P047,2026-02-06,1
O08053,C1808,P017,2025-10-08,3
O08054,C1158,P086,2025-06-13,1
O08055,C1653,P037,2026-03-01,5
O08056,C0635,P083,2026-01-21,2
O08057,C0073,P079,2025-08-06,5
O08058,C0158,P063,2025-07-21,4
O08059,C0797,P001,2025-12-11,4
O08060,C1236,P047,2026-01-04,3
O08061,C1246,P067,2025-11-19,4
O08062,C0933,P090,2025-10-24,5
O08063,C0005,P024,2026-02-08,5
O08064,C0304,P030,2025-10-13,4
O08065,C0207,P003,2025-10-07,5
O08066,C1295,P034,2025-08-01,3
O08067,C0008,P079,2026-01-22,3
O08068,C0146,P076,2025-11-23,5
O08069,C1250,P073,2026-03-04,3
O08070,C0659,P061,2025-06-25,2
O08071,C1401,P018,2025-07-21,2
O08072,C0323,P085,2025-08-30,1
O08073,C0159,P081,2025-03-23,4
O08074,C1450,P008,2025-03-26,2
O08075,C0076,P095,2026-02-13,2
O08076,C0994,P066,2025-09-07,3
O08077,C1268,P069,2025-08-22,2
O08078,C0623,P016,2025-11-08,3
O08079,C1835,P031,2025-06-14,2
O08080,C1246,P058,2025-04-17,5
O08081,C0565,P014,2025-04-05,1
O08082,C1385,P069,2025-03-16,4
O08083,C1339,P067,2025-12-06,1
O08084,C0855,P011,2025-07-01,2
O08085,C1034,P100,2025-08-25,4
O08086,C0642,P041,2025-07-02,5
O08087,C0222,P035,2025-08-01,5
O08088,C1641,P047,2025-11-10,4
O08089,C1738,P059,2025-04-12,4
O08090,C0454,P051,2025-06-15,2
O08091,C0276,P087,2025-09-02,1
O08092,C0682,P060,2026-01-15,2
O08093,C1175,P079,2025-04-13,3
O08094,C0361,P037,2025-07-01,3
O08095,C1292,P027,2026-03-02,2
O08096,C1727,P016,2026-01-13,5
O08097,C1946,P100,2025-09-14,5
O08098,C0114,P052,2026-03-07,3
O08099,C0942,P037,2025-11-21,4
O08100,C0979,P100,2026-01-03,3
O08101,C0855,P004,2025-04-01,5
O08102,C1103,P059,2025-05-19,3
O08103,C1933,P037,2025-08-15,5
O08104,C0039,P029,2025-06-06,3
O08105,C1655,P093,2025-06-05,5
O08106,C1493,P032,2025-09-14,4
O08107,C1379,P065,2025-09-20,3
O08108,C0431,P073,2025-11-22,5
O08109,C1005,P005,2026-01-04,5
O08110,C0088,P004,2026-03-02,2
O08111,C1020,P065,2025-12-02,4
O08112,C1455,P052,2025-03-27,1
O08113,C1057,P021,2025-08-23,3
O08114,C0977,P025,2026-02-19,5
O08115,C0324,P096,2025-12-17,1
O08116,C0645,P094,2025-09-25,3
O08117,C1962,P077,2025-04-11,1
O08118,C1403,P066,2025-03-24,5
O08119,C1702,P080,2025-09-13,3
O08120,C0958,P040,2025-10-28,2
O08121,C0967,P003,2025-06-12,3
O08122,C0808,P026,2025-11-03,5
O08123,C1633,P045,2025-12-25,5
O08124,C0330,P004,2025-05-16,2
O08125,C1266,P020,2026-02-11,4
O08126,C0689,P060,2025-05-04,2
O08127,C1068,P085,2025-09-13,1
O08128,C0491,P073,2025-08-05,5
O08129,C0581,P023,2025-09-26,2
O08130,C0592,P027,2025-09-13,5
O08131,C1969,P096,2025-04-09,2
O08132,C1388,P080,2025-08-18,1
O08133,C0789,P030,2025-05-23,1
O08134,C0061,P042,2025-04-11,2
O08135,C0301,P029,2025-05-18,1
O08136,C0189,P008,2026-01-15,4
O08137,C0638,P052,2025-06-12,2
O08138,C0409,P064,2025-12-01,4
O08139,C1253,P023,2025-11-29,3
O08140,C1402,P032,2026-01-17,3
O08141,C0722,P090,2026-02-17,3
O08142,C0292,P060,2026-01-19,4
O08143,C1945,P071,2026-01-18,2
O08144,C1914,P028,2025-07-29,4
O08145,C0109,P035,2025-03-10,5
O08146,C0025,P043,2025-03-29,3
O08147,C0165,P002,2026-02-24,3
O08148,C1536,P010,2026-01-10,4
O08149,C1770,P082,2025-12-11,3
O08150,C1658,P040,2026-01-03,5
O08151,C0945,P065,2025-10-17,4
O08152,C0650,P005,2025-05-23,3
O08153,C0355,P044,2025-05-31,2
O08154,C1549,P048,2025-05-20,1
O08155,C1951,P070,2026-02-22,1
O08156,C1786,P095,2025-04-18,5
O08157,C1184,P002,2025-03-27,5
O08158,C1720,P078,2025-10-14,4
O08159,C0152,P041,2025-06-27,1
O08160,C0311,P003,2025-11-12,3
O08161,C0011,P049,2025-11-07,3
O08162,C0718,P004,2025-05-04,3
O08163,C0565,P071,2025-07-04,1
O08164,C0653,P039,2025-10-16,5
O08165,C0655,P085,2025-11-16,3
O08166,C0955,P026,2025-05-10,4
O08167,C0981,P057,2025-05-22,5
O08168,C0890,P004,2025-06-23,4
O08169,C0743,P069,2025-07-26,5
O08170,C1931,P065,2025-10-22,3
O08171,C0450,P065,2025-04-03,3
O08172,C1488,P018,2025-09-17,1
O08173,C0047,P087,2025-10-26,5
O08174,C0118,P064,2026-01-02,5
O08175,C1191,P034,2025-05-23,3
O08176,C0362,P099,2025-11-25,5
O08177,C1449,P025,2025-12-12,2
O08178,C1187,P053,2025-05-20,3
O08179,C0662,P012,2026-01-13,1
O08180,C1737,P029,2025-12-01,5
O08181,C0730,P099,2025-07-27,3
O08182,C1747,P013,2025-03-16,5
O08183,C1070,P050,2025-06-09,3
O08184,C0772,P081,2025-06-25,3
O08185,C0626,P083,2025-12-06,2
O08186,C0631,P086,2025-11-28,4
O08187,C0544,P100,2025-06-09,2
O08188,C1242,P029,2025-05-21,5
O08189,C1218,P078,2026-01-29,4
O08190,C1398,P083,2025-06-01,2
O08191,C1574,P092,2026-02-27,1
O08192,C1827,P007,2026-01-03,4
O08193,C1932,P022,2025-06-25,1
O08194,C1600,P003,2025-10-18,5
O08195,C1848,P019,2025-06-20,1
O08196,C0674,P078,2025-09-01,3
O08197,C0827,P039,2025-10-12,4
O08198,C0401,P072,2025-08-12,5
O08199,C0983,P042,2025-11-07,3
O08200,C0855,P045,2025-11-19,5
O08201,C1895,P002,2025-05-29,4
O08202,C1015,P065,2026-01-23,5
O08203,C0529,P034,2025-11-27,4
O08204,C1680,P078,2025-05-05,2
O08205,C1654,P069,2025-07-02,3
O08206,C1793,P071,2025-08-28,3
O08207,C0197,P070,2025-08-23,2
O08208,C1056,P017,2025-12-12,3
O08209,C1653,P090,2025-10-31,2
O08210,C1897,P081,2025-10-28,5
O08211,C0325,P042,2025-04-03,3
O08212,C1088,P047,2025-11-11,4
O08213,C1994,P022,2025-08-13,3
O08214,C0217,P052,2025-06-16,1
O08215,C1415,P054,2025-07-07,2
O08216,C0131,P058,2025-12-09,4
O08217,C1846,P016,2025-10-28,3
O08218,C0085,P002,2025-12-24,1
O08219,C1918,P075,2025-06-15,1
O08220,C1747,P062,2025-11-09,1
O08221,C0738,P079,2025-04-16,3
O08222,C0959,P021,2026-03-02,1
O08223,C1878,P033,2025-07-08,3
O08224,C1066,P093,2025-05-19,2
O08225,C1147,P018,2025-12-01,2
O08226,C0384,P032,2026-01-01,1
O08227,C1069,P045,2026-01-09,4
O08228,C1579,P034,2025-05-27,5
O08229,C1863,P032,2025-04-25,4
O08230,C1250,P062,2025-11-03,4
O08231,C0711,P089,2025-04-21,2
O08232,C1115,P069,2026-02-02,4
O08233,C1161,P057,2026-01-06,2
O08234,C0763,P009,2026-02-19,2
O08235,C0959,P062,2025-03-22,4
O08236,C1428,P073,2025-09-01,5
O08237,C1337,P048,2025-04-08,1
O08238,C0374,P018,2025-03-27,5
O08239,C1109,P011,2025-06-09,3
O08240,C0544,P063,2026-02-22,4
O08241,C0164,P028,2025-05-30,3
O08242,C0939,P049,2026-01-27,4
O08243,C0416,P025,2026-01-11,5
O08244,C0095,P060,2025-04-15,3
O08245,C0716,P096,2025-12-09,3
O08246,C0913,P093,2025-03-27,4
O08247,C1240,P100,2025-10-03,4
O08248,C1649,P099,2025-03-12,4
O08249,C1852,P088,2025-08-15,1
O08250,C0423,P069,2025-07-19,1
O08251,C1102,P057,2026-02-18,3
O08252,C0179,P079,2025-10-12,4
O08253,C1786,P039,2026-03-01,1
O08254,C0048,P031,2025-06-26,1
O08255,C0544,P007,2025-11-15,5
O08256,C1194,P067,2026-03-06,4
O08257,C1013,P092,2025-07-27,4
O08258,C1276,P049,2025-12-28,1
O08259,C0792,P098,2025-08-02,5
O08260,C1452,P010,2025-07-25,4
O08261,C0057,P003,2026-02-26,1
O08262,C0761,P009,2025-09-08,2
O08263,C1806,P089,2025-06-10,5
O08264,C1238,P044,2025-08-31,1
O08265,C0230,P015,2025-05-28,4
O08266,C1593,P090,2025-04-25,4
O08267,C1185,P027,2025-08-02,3
O08268,C1505,P066,2025-10-28,5
O08269,C1771,P005,2026-02-12,3
O08270,C1847,P007,2025-10-01,1
O08271,C0779,P019,2025-09-28,5
O08272,C1991,P087,2026-03-07,3
O08273,C0360,P100,2026-03-02,2
O08274,C0898,P044,2026-01-23,1
O08275,C0723,P073,2026-03-04,5
O08276,C0459,P034,2025-06-24,4
O08277,C1827,P065,2025-08-03,4
O08278,C0735,P052,2025-11-10,5
O08279,C1896,P067,2025-08-02,5
O08280,C1858,P032,2025-11-18,4
O08281,C0140,P088,2025-10-08,3
O08282,C0900,P081,2025-05-21,2
O08283,C0928,P052,2025-10-18,3
O08284,C0242,P079,2025-10-05,1
O08285,C0340,P044,2025-03-19,1
O08286,C0523,P091,2025-04-05,1
O08287,C1847,P001,2026-01-23,2
O08288,C1518,P053,2026-02-18,3
O08289,C0129,P072,2025-05-07,3
O08290,C1667,P031,2025-12-16,3
O08291,C0075,P066,2025-07-04,4
O08292,C1783,P085,2025-09-06,5
O08293,C1214,P028,2025-09-25,4
O08294,C0354,P040,2025-12-03,5
O08295,C0060,P020,2025-05-19,5
O08296,C0575,P062,2026-02-18,4
O08297,C0478,P021,2026-02-22,2
O08298,C0095,P051,2025-05-27,2
O08299,C1177,P040,2025-12-24,2
O08300,C0992,P016,2025-12-23,3
O08301,C0887,P072,2025-05-30,3
